property_code,be_department_slug,be_department,be_section,dept_code,account,account_name,pl_line,section,original_class,pct_variable,map_source,excluded_from_be,source_rows
AMA,tours,Tours,PAYROLL,0150,6029,Employee Transportation,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:6029
AMA,tours,Tours,PAYROLL,0150,6030,Employee Benefit Others,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:6030
AMA,tours,Tours,PAYROLL,0150,6031,contract labor,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:6031
AMA,tours,Tours,COST OF SALES,0150,5350,Cost Tours 1Costos Tours,COS_TOURS,COST OF SALES,Variable,1.0,GL,false,CWL 0150:5350
AMA,tours,Tours,COST OF SALES,0150,5351,Cost Tours 2Costos Tours,COS_TOURS,COST OF SALES,Variable,1.0,GL,false,CWL 0150:5351
AMA,tours,Tours,OPERATING EXPENSES,0150,7380,Miscellaneous,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7380
AMA,tours,Tours,OPERATING EXPENSES,0150,7400,Operating Supplies,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7400
AMA,tours,Tours,OPERATING EXPENSES,0150,7490,Printing and Stationery,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7490
AMA,tours,Tours,OPERATING EXPENSES,0150,7665,Training,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7665
AMA,tours,Tours,OPERATING EXPENSES,0150,7670,Travel—Meals and Entertainment,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7670
AMA,tours,Tours,OPERATING EXPENSES,0150,7675,Travel—Other,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7675
AMA,tours,Tours,OPERATING EXPENSES,0150,7680,Uniform Costs,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7680
AMA,tours,Tours,OPERATING EXPENSES,0150,7685,Uniform Laundry,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7685
AMA,tours,Tours,OPERATING EXPENSES,0150,7105,Contract Services,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0150:7105
AMA,tours,Tours,OPERATING EXPENSES,0150,7110,Corporate Office Reimbursables,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7110 en CWL OPERATING (Variable=5)
AMA,tours,Tours,OPERATING EXPENSES,0150,7150,Dues and Subscriptions,OPEX_TOURS,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,ANALOGIA cuenta 7150 en CWL OPERATING (Fixed Cost=3/Variable=2)
AMA,tours,Tours,OPERATING EXPENSES,0150,7175,Entertainment—In-House,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7175 en CWL OPERATING (Variable=5)
AMA,tours,Tours,OPERATING EXPENSES,0150,7185,Equipment Rental,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7185 en CWL OPERATING (Variable=5)
AMA,tours,Tours,OPERATING EXPENSES,0150,7255,Guest Transportation,OPEX_ROOMS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7255 en CWL OPERATING (Variable=3)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6000,Salary and Wages,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6000 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6001,Overtime,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6001 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6002,Day Off,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6002 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6003,Working Holiday,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6003 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6010,Commissions,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6010 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6020,Social Security,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6020 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6021,Christmas bonus,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6021 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6022,Work Risk Policy,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6022 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6023,Vacations Accrual,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6023 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6024,Vacations Taken,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6024 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6025,Cafeteria,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6025 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6026,Notice and Severance Pay,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6026 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6027,Incentive Bonus,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6027 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6028,Housing,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6028 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6029,Employee Transportation,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6029 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,PAYROLL,0165,6030,Employee Benefit Others,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6030 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,gift-shop,Gift Shop,COST OF SALES,0165,5206,Visors/Hats/Caps CostCostos Tienda,COS_RETAIL,COST OF SALES,Variable,1.0,GL,false,CWL 0165:5206
AMA,gift-shop,Gift Shop,COST OF SALES,0165,5208,Clothing Other 1 CostCostos Tienda,COS_RETAIL,COST OF SALES,Variable,1.0,GL,false,CWL 0165:5208
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7380,Miscellaneous,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7380
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7400,Operating Supplies,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7400
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7490,Printing and Stationery,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7490
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7665,Training,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7665
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7670,Travel—Meals and Entertainment,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7670
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7675,Travel—Other,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7675
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7680,Uniform Costs,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7680
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7685,Uniform Laundry,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0165:7685
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7105,Contract Services,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7105 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7110,Corporate Office Reimbursables,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7110 en CWL OPERATING (Variable=5)
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7150,Dues and Subscriptions,OPEX_RETAIL,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,ANALOGIA cuenta 7150 en CWL OPERATING (Fixed Cost=3/Variable=2)
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7175,Entertainment—In-House,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7175 en CWL OPERATING (Variable=5)
AMA,gift-shop,Gift Shop,OPERATING EXPENSES,0165,7185,Equipment Rental,OPEX_RETAIL,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7185 en CWL OPERATING (Variable=5)
AMA,transportation,Transportation,PAYROLL,0152,6000,Salary and Wages,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6000
AMA,transportation,Transportation,PAYROLL,0152,6001,Overtime,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6001
AMA,transportation,Transportation,PAYROLL,0152,6002,Day Off,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6002
AMA,transportation,Transportation,PAYROLL,0152,6003,Working Holiday,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6003
AMA,transportation,Transportation,PAYROLL,0152,6010,Commissions,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6010
AMA,transportation,Transportation,PAYROLL,0152,6020,Social Security,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6020
AMA,transportation,Transportation,PAYROLL,0152,6021,Christmas bonus,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6021
AMA,transportation,Transportation,PAYROLL,0152,6022,Work Risk Policy,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6022
AMA,transportation,Transportation,PAYROLL,0152,6023,Vacations Accrual,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6023
AMA,transportation,Transportation,PAYROLL,0152,6024,Vacations Taken,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6024
AMA,transportation,Transportation,PAYROLL,0152,6025,Cafeteria,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6025
AMA,transportation,Transportation,PAYROLL,0152,6026,Notice and Severance Pay,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6026
AMA,transportation,Transportation,PAYROLL,0152,6027,Incentive Bonus,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6027
AMA,transportation,Transportation,PAYROLL,0152,6028,Housing,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6028
AMA,transportation,Transportation,PAYROLL,0152,6029,Employee Transportation,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6029
AMA,transportation,Transportation,PAYROLL,0152,6030,Employee Benefit Others,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:6030
AMA,transportation,Transportation,COST OF SALES,0152,5350,Cost Tours 1Costos Tours,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL 0152:5350
AMA,transportation,Transportation,COST OF SALES,0152,5351,Cost Tours 2Costos Tours,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL 0152:5351
AMA,transportation,Transportation,COST OF SALES,0152,5352,Cost Tours 2Costos Tours,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL 0152:5352
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7380,Miscellaneous,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7380
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7400,Operating Supplies,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7400
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7490,Printing and Stationery,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7490
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7665,Training,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7665
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7670,Travel—Meals and Entertainment,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7670
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7675,Travel—Other,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7675
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7680,Uniform Costs,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7680
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7685,Uniform Laundry,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0152:7685
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7105,Contract Services,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7105 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7110,Corporate Office Reimbursables,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7110 en CWL OPERATING (Variable=5)
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7150,Dues and Subscriptions,OPEX_TRANSPORTATION,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,ANALOGIA cuenta 7150 en CWL OPERATING (Fixed Cost=3/Variable=2)
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7175,Entertainment—In-House,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7175 en CWL OPERATING (Variable=5)
AMA,transportation,Transportation,OPERATING EXPENSES,0152,7185,Equipment Rental,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7185 en CWL OPERATING (Variable=5)
AMA,innoceana,Innoceana,PAYROLL,0155,6000,Salary and Wages,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6000
AMA,innoceana,Innoceana,PAYROLL,0155,6001,Overtime,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6001
AMA,innoceana,Innoceana,PAYROLL,0155,6002,Day Off,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6002
AMA,innoceana,Innoceana,PAYROLL,0155,6003,Working Holiday,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6003
AMA,innoceana,Innoceana,PAYROLL,0155,6010,Commissions,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6010
AMA,innoceana,Innoceana,PAYROLL,0155,6020,Social Security,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6020
AMA,innoceana,Innoceana,PAYROLL,0155,6021,Christmas bonus,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6021
AMA,innoceana,Innoceana,PAYROLL,0155,6022,Work Risk Policy,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6022
AMA,innoceana,Innoceana,PAYROLL,0155,6023,Vacations Accrual,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6023
AMA,innoceana,Innoceana,PAYROLL,0155,6024,Vacations Taken,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6024
AMA,innoceana,Innoceana,PAYROLL,0155,6025,Cafeteria,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6025
AMA,innoceana,Innoceana,PAYROLL,0155,6026,Notice and Severance Pay,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6026
AMA,innoceana,Innoceana,PAYROLL,0155,6027,Incentive Bonus,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6027
AMA,innoceana,Innoceana,PAYROLL,0155,6028,Housing,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6028
AMA,innoceana,Innoceana,PAYROLL,0155,6029,Employee Transportation,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6029
AMA,innoceana,Innoceana,PAYROLL,0155,6030,Employee Benefit Others,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:6030
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7380,Miscellaneous,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7380
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7400,Operating Supplies,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7400
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7490,Printing and Stationery,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7490
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7665,Training,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7665
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7670,Travel—Meals and Entertainment,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7670
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7675,Travel—Other,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7675
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7680,Uniform Costs,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7680
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7685,Uniform Laundry,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL 0155:7685
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7105,Contract Services,OPEX_INNOCEANA,OPERATING EXPENSES,Fixed Cost,0.0,GL,false,CWL 0155:7105
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7110,Corporate Office Reimbursables,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7110 en CWL OPERATING (Variable=5)
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7150,Dues and Subscriptions,OPEX_INNOCEANA,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,ANALOGIA cuenta 7150 en CWL OPERATING (Fixed Cost=3/Variable=2)
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7175,Entertainment—In-House,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7175 en CWL OPERATING (Variable=5)
AMA,innoceana,Innoceana,OPERATING EXPENSES,0155,7185,Equipment Rental,OPEX_INNOCEANA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7185 en CWL OPERATING (Variable=5)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6000,Salary and Wages,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6000 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6001,Overtime,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6001 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6002,Day Off,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6002 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6003,Working Holiday,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6003 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6010,Commissions,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6010 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6020,Social Security,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6020 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6021,Christmas bonus,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6021 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6022,Work Risk Policy,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6022 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6023,Vacations Accrual,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6023 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6024,Vacations Taken,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6024 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6025,Cafeteria,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6025 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6026,Notice and Severance Pay,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6026 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6027,Incentive Bonus,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6027 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6028,Housing,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6028 en CWL OPERATING (Variable=7/Fixed Cost=1)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6029,Employee Transportation,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6029 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,PAYROLL,0156,6030,Employee Benefit Others,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 6030 en CWL OPERATING (Variable=7/Fixed Cost=2)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7380,Miscellaneous,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7380 en CWL OPERATING (Variable=10)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7400,Operating Supplies,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7400 en CWL OPERATING (Variable=10)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7490,Printing and Stationery,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7490 en CWL OPERATING (Variable=9)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7665,Training,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7665 en CWL OPERATING (Variable=10)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7670,Travel—Meals and Entertainment,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7670 en CWL OPERATING (Variable=9)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7675,Travel—Other,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7675 en CWL OPERATING (Variable=9)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7680,Uniform Costs,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7680 en CWL OPERATING (Variable=10)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7685,Uniform Laundry,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7685 en CWL OPERATING (Variable=10)
AMA,crowther-lab,Crowther Lab,OPERATING EXPENSES,0156,7105,Contract Services,OPEX_CROWTHER_LAB,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,ANALOGIA cuenta 7105 en CWL OPERATING (Variable=7/Fixed Cost=1)
